@relation kc_house_data_2000_noMILLIONS-weka.filters.unsupervised.attribute.Discretize-B5-M-1.0-Rfirst-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N3-F2-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N7-F7

@attribute bedrooms numeric
@attribute bathrooms numeric
@attribute sqft_living numeric
@attribute sqft_lot numeric
@attribute floors numeric
@attribute condition numeric
@attribute grade numeric
@attribute sqft_above numeric
@attribute sqft_basement numeric
@attribute yr_built numeric
@attribute yr_renovated numeric
@attribute zipcode {98001,98002,98003,98004,98005,98006,98007,98008,98010,98011,98014,98019,98022,98023,98024,98027,98028,98029,98030,98031,98032,98033,98034,98038,98040,98042,98045,98052,98053,98055,98056,98058,98059,98065,98070,98072,98074,98075,98077,98092,98102,98103,98105,98106,98107,98108,98109,98112,98115,98116,98117,98118,98119,98122,98125,98126,98133,98136,98144,98146,98148,98155,98166,98168,98177,98178,98188,98198,98199}
@attribute sqft_living15 numeric
@attribute sqft_lot15 numeric
@attribute price {'\'(-inf-259600]\'','\'(259600-444200]\'','\'(444200-628800]\'','\'(628800-813400]\'','\'(813400-inf)\''}

@data
6,4.5,2940,7500,1.5,4,8,2940,0,1966,0,98034,2010,7500,'\'(444200-628800]\''
2,1,1490,3825,1,3,7,860,630,1929,0,98117,1460,3825,'\'(444200-628800]\''
3,2.5,2620,4874,2,3,7,2620,0,1999,0,98065,2360,4231,'\'(444200-628800]\''
3,2.5,2150,4084,2,3,8,2150,0,2007,0,98126,1750,2385,'\'(444200-628800]\''
4,2,2090,40419,1,4,7,2090,0,1984,0,98027,2380,63162,'\'(444200-628800]\''
2,1.75,1000,1760,1,4,6,600,400,1924,0,98109,2120,2802,'\'(444200-628800]\''
4,1,2000,4676,1.5,3,7,1250,750,1916,1986,98118,1140,4676,'\'(444200-628800]\''
4,2.5,2340,3784,2,3,8,2340,0,2008,0,98106,1730,4000,'\'(444200-628800]\''
4,2,1710,8288,1.5,3,7,1710,0,1970,0,98031,1710,7200,'\'(-inf-259600]\''
4,2.5,2100,19680,1.5,3,6,2100,0,1914,0,98055,1340,12300,'\'(-inf-259600]\''
3,1.75,1320,17390,1,4,7,1320,0,1956,0,98003,1550,19265,'\'(-inf-259600]\''
3,1.5,1180,7000,1,4,7,1180,0,1977,0,98023,1180,7370,'\'(-inf-259600]\''
3,1,1480,5670,1,3,6,780,700,1944,0,98106,760,5040,'\'(-inf-259600]\''
3,1,1090,10620,1.5,3,7,1090,0,1959,0,98032,1380,10620,'\'(-inf-259600]\''
3,2.5,1850,4597,2,3,8,1850,0,2003,0,98042,2210,5000,'\'(-inf-259600]\''
1,0.75,940,87120,1,3,6,940,0,1944,0,98019,1930,165528,'\'(-inf-259600]\''
1,0.75,380,15000,1,3,5,380,0,1963,0,98168,1170,15000,'\'(-inf-259600]\''
4,1,1000,7134,1,3,6,1000,0,1943,0,98178,1020,7138,'\'(-inf-259600]\''
3,1.5,1940,9887,1,4,7,1140,800,1969,0,98003,1410,9936,'\'(-inf-259600]\''
4,2,1440,7950,1,5,6,1440,0,1962,0,98058,1530,20037,'\'(-inf-259600]\''
3,2.25,1715,6819,2,3,7,1715,0,1995,0,98003,2238,6819,'\'(-inf-259600]\''
4,1.5,1550,19800,1,4,7,1050,500,1969,0,98001,1640,22654,'\'(-inf-259600]\''
3,2,1360,6082,1,3,7,1360,0,1994,0,98042,1360,6987,'\'(-inf-259600]\''
4,2.5,1980,7403,2,3,7,1980,0,1988,0,98023,1980,7510,'\'(-inf-259600]\''
3,1,1300,5898,1,3,7,1300,0,1961,0,98178,1320,7619,'\'(-inf-259600]\''
3,1,1060,10228,1,3,7,1060,0,1948,0,98155,1570,10228,'\'(-inf-259600]\''
4,2,2220,14120,1,3,7,1200,1020,1966,0,98042,1300,9709,'\'(-inf-259600]\''
2,1,1320,8865,1,4,6,1320,0,1943,0,98168,1190,6490,'\'(-inf-259600]\''
3,1.75,1260,6223,1,3,7,820,440,1983,0,98042,1260,6553,'\'(-inf-259600]\''
4,2,1920,4822,1,2,6,920,1000,1914,0,98136,1120,4822,'\'(-inf-259600]\''
2,1,840,12252,1,3,6,840,0,1994,0,98010,1010,11876,'\'(-inf-259600]\''
3,1.5,1220,6000,1,3,7,1220,0,1968,0,98055,1660,6000,'\'(-inf-259600]\''
3,1,770,9750,1,3,6,770,0,1941,0,98188,1560,10707,'\'(-inf-259600]\''
2,1.75,1030,1066,2,3,7,765,265,2006,0,98136,1030,1106,'\'(259600-444200]\''
3,1,980,7000,1,3,6,980,0,1953,0,98133,1220,7000,'\'(259600-444200]\''
3,2.25,1770,8755,1,3,8,1330,440,1981,0,98058,1910,8710,'\'(259600-444200]\''
3,2.5,1920,5322,2,3,8,1920,0,1999,0,98031,1920,5000,'\'(259600-444200]\''
3,1,1560,7552,1,4,6,910,650,1948,0,98155,1200,8152,'\'(259600-444200]\''
2,1,970,5665,1,4,6,970,0,1908,0,98118,1490,4429,'\'(259600-444200]\''
4,1.75,1275,20000,1,4,6,1275,0,1991,0,98070,1660,20000,'\'(259600-444200]\''
3,2.5,2200,7201,2,3,8,2200,0,1994,0,98030,2250,7240,'\'(259600-444200]\''
3,2.25,1560,35026,1,3,7,1290,270,1985,0,98092,1660,35160,'\'(259600-444200]\''
2,2,1610,17600,2,3,6,1610,0,1930,1983,98178,1310,12950,'\'(259600-444200]\''
3,1,1810,7200,1,4,7,1130,680,1954,0,98133,1810,8100,'\'(259600-444200]\''
3,1,1250,8200,1,4,7,1250,0,1954,0,98003,1680,8633,'\'(259600-444200]\''
3,2,1570,5250,1,3,7,1570,0,1998,0,98092,1570,5250,'\'(259600-444200]\''
3,2.5,2070,9900,1,3,8,1420,650,1979,0,98023,2070,8250,'\'(259600-444200]\''
3,2,1210,7136,1,3,7,1210,0,2003,0,98031,1210,5765,'\'(259600-444200]\''
3,1.5,1470,11599,1,3,7,1070,400,1967,0,98030,1580,9760,'\'(259600-444200]\''
2,2,1070,649,2,3,9,720,350,2008,0,98106,1070,928,'\'(259600-444200]\''
3,2.5,1600,6510,1,3,7,940,660,1983,0,98155,1600,10507,'\'(259600-444200]\''
4,1.5,1510,6460,1,3,7,1070,440,1970,0,98034,1450,6630,'\'(259600-444200]\''
3,1.75,1810,7300,1,4,7,1240,570,1976,0,98034,1460,7560,'\'(259600-444200]\''
2,1,970,2970,1,3,7,970,0,1910,0,98102,1670,3000,'\'(259600-444200]\''
2,2.75,1760,4139,2,3,8,1760,0,2010,0,98065,1870,3076,'\'(259600-444200]\''
4,3.5,2380,5809,2,4,7,1750,630,1995,0,98106,1620,5775,'\'(259600-444200]\''
3,2.5,2420,9592,2,3,8,1780,640,1993,0,98059,2420,9145,'\'(259600-444200]\''
3,2.5,1520,1304,2,3,8,1180,340,2006,0,98136,1270,1718,'\'(259600-444200]\''
3,2.5,2210,9226,2,3,8,2210,0,1998,0,98045,2430,8902,'\'(259600-444200]\''
2,2,1350,4225,1,3,8,1350,0,2003,0,98053,1660,4225,'\'(259600-444200]\''
4,2,1970,6480,1.5,5,7,1130,840,1920,0,98108,1500,6480,'\'(259600-444200]\''
3,2,2220,94300,1,5,7,1640,580,1976,0,98010,2070,80100,'\'(259600-444200]\''
2,1,800,4342,1,3,6,670,130,1927,0,98115,1210,4343,'\'(259600-444200]\''
3,2.75,2090,8354,2,3,8,2090,0,2012,0,98019,2280,6348,'\'(259600-444200]\''
5,2,2620,7030,1,3,8,1420,1200,1965,0,98133,1360,7964,'\'(259600-444200]\''
3,1,1200,10800,1,4,7,1200,0,1955,0,98006,1370,9950,'\'(259600-444200]\''
3,1,1220,4800,1,3,6,1220,0,1901,0,98122,1200,4800,'\'(259600-444200]\''
3,2.25,2070,14196,2,3,7,2070,0,1989,0,98059,1550,13860,'\'(259600-444200]\''
4,2.75,2730,4683,2,3,7,2730,0,2005,0,98038,2230,4924,'\'(259600-444200]\''
1,0.75,760,10079,1,5,5,760,0,1936,0,98070,1230,14267,'\'(259600-444200]\''
2,2,920,1201,2,3,8,800,120,2009,0,98144,1150,1161,'\'(259600-444200]\''
3,2.5,1450,3850,2,3,7,1450,0,2004,0,98065,1970,3748,'\'(259600-444200]\''
4,2.5,2470,5015,2,3,8,2470,0,2004,0,98038,2470,5100,'\'(259600-444200]\''
3,1.75,1790,50529,1,5,7,1090,700,1965,0,98042,1940,50529,'\'(259600-444200]\''
3,1,1120,7250,1,4,7,1120,0,1972,0,98034,1340,7302,'\'(259600-444200]\''
4,2.5,1830,8601,2,3,7,1830,0,2003,0,98038,1830,5184,'\'(259600-444200]\''
4,2.5,2050,10271,2,3,7,2050,0,1998,0,98042,2050,8103,'\'(259600-444200]\''
2,1,720,6687,1,3,6,720,0,1942,0,98117,840,6687,'\'(259600-444200]\''
4,2.5,2963,5797,2,3,9,2963,0,2006,0,98030,2665,6119,'\'(259600-444200]\''
3,2.5,2680,7757,2,3,8,2680,0,1990,0,98023,2430,8231,'\'(259600-444200]\''
6,2.75,2940,7350,1,3,8,1780,1160,1978,0,98023,2120,8236,'\'(259600-444200]\''
4,2.5,2030,4997,2,3,8,2030,0,2004,0,98031,2095,5500,'\'(259600-444200]\''
3,1,1250,23680,1,5,7,1250,0,1967,0,98059,1450,23680,'\'(259600-444200]\''
3,1.5,1500,14750,1.5,4,6,1500,0,1933,0,98168,1270,15100,'\'(259600-444200]\''
4,2.5,2160,7725,1,4,8,1460,700,1978,0,98023,2060,8250,'\'(259600-444200]\''
3,2.5,1670,6186,2,3,7,1670,0,2002,0,98038,2390,6924,'\'(259600-444200]\''
4,1.5,2000,6778,1,4,7,1170,830,1962,0,98198,1940,7531,'\'(259600-444200]\''
2,1,910,4662,1,5,6,910,0,1942,0,98106,890,6050,'\'(259600-444200]\''
3,1.75,1490,8000,1,3,8,1490,0,1978,0,98030,1740,8165,'\'(259600-444200]\''
3,2.25,1520,7930,1,3,7,1160,360,1988,0,98038,1530,7930,'\'(259600-444200]\''
3,1.75,1420,8250,1,3,7,1420,0,1954,0,98133,1740,8000,'\'(259600-444200]\''
3,2.5,1920,7415,2,3,7,1920,0,1989,0,98031,1930,7536,'\'(259600-444200]\''
2,1.75,1710,4234,2,3,7,1330,380,1920,1979,98136,1530,4556,'\'(259600-444200]\''
4,2,2420,31465,1,3,9,2420,0,1984,0,98092,2560,32186,'\'(259600-444200]\''
3,2.5,2350,5100,2,3,8,2350,0,2003,0,98038,2350,5363,'\'(259600-444200]\''
4,1.75,2500,7690,1,3,7,1250,1250,1973,0,98155,2040,8646,'\'(259600-444200]\''
5,2,1680,3240,1,3,5,840,840,1906,0,98144,1380,1260,'\'(259600-444200]\''
3,2.5,2050,7205,2,3,8,2050,0,2000,0,98003,2050,7264,'\'(259600-444200]\''
3,2.75,1250,1655,2,3,7,830,420,2006,0,98136,1520,3001,'\'(259600-444200]\''
2,1,990,8250,1,3,7,990,0,1955,0,98133,1080,8168,'\'(259600-444200]\''
3,2.25,2200,8000,2,3,8,2200,0,1981,0,98055,2170,8000,'\'(259600-444200]\''
3,1.75,1860,7881,1,3,7,1160,700,1986,0,98198,1490,7527,'\'(259600-444200]\''
5,2,1880,4179,1,3,7,940,940,1952,2000,98118,1350,5150,'\'(259600-444200]\''
5,3,2080,6150,1,3,7,1040,1040,1950,0,98116,1420,6150,'\'(259600-444200]\''
4,2.5,2380,7850,2,3,8,2380,0,1995,0,98055,1940,7334,'\'(259600-444200]\''
4,3.25,4740,76230,2,3,10,4740,0,1987,0,98075,3340,49206,'\'(813400-inf)\''
4,2.5,2200,4000,2,5,8,1430,770,1908,0,98119,2100,4000,'\'(813400-inf)\''
3,2.5,3400,16603,2,3,10,3400,0,2000,0,98075,3400,12601,'\'(813400-inf)\''
3,3.5,3250,6000,2,3,10,2500,750,2001,0,98136,1650,6000,'\'(813400-inf)\''
3,3,2990,9773,2,4,8,2990,0,1973,0,98005,2230,11553,'\'(813400-inf)\''
5,3,3040,9601,1,5,9,1970,1070,1968,0,98040,3180,12390,'\'(813400-inf)\''
4,2.25,4230,37769,2,3,11,4230,0,1989,0,98077,3890,37034,'\'(813400-inf)\''
5,3.75,4210,14599,2,3,10,4210,0,2004,0,98065,3950,13591,'\'(813400-inf)\''
4,2.5,3350,29242,2,3,11,3350,0,1988,0,98052,3920,24728,'\'(813400-inf)\''
4,2.5,2830,5000,2,3,9,2830,0,1995,0,98105,1950,5000,'\'(813400-inf)\''
3,2.5,2070,13241,1.5,5,9,1270,800,1910,0,98102,2200,4500,'\'(813400-inf)\''
3,1.75,1490,3840,2,3,8,1490,0,1984,2014,98033,3450,8500,'\'(813400-inf)\''
5,2.75,3150,7119,2,3,9,3150,0,2013,0,98052,1560,8384,'\'(813400-inf)\''
4,2.5,2920,9904,2,4,9,2920,0,1990,0,98029,1810,5617,'\'(628800-813400]\''
4,3,2690,28300,1,3,8,2690,0,1954,1999,98166,2820,27100,'\'(628800-813400]\''
4,3.25,3030,9273,2,5,8,3030,0,1988,0,98029,2360,7632,'\'(628800-813400]\''
5,2.75,2550,5040,1.5,5,8,2550,0,1902,0,98122,1590,3840,'\'(628800-813400]\''
3,2.5,2160,4000,1.5,3,8,1960,200,1903,2013,98122,2160,5120,'\'(628800-813400]\''
5,3.5,3550,9600,2,3,9,2550,1000,1998,0,98118,2030,9600,'\'(628800-813400]\''
4,2,1510,3500,1.5,5,7,1510,0,1911,0,98103,1820,3750,'\'(628800-813400]\''
4,2.25,2260,16188,1,3,10,2260,0,1984,0,98006,2840,10158,'\'(628800-813400]\''
6,1.75,2750,9563,2,4,8,2750,0,1973,0,98052,2040,9563,'\'(628800-813400]\''
2,2.25,2130,4920,1.5,4,7,1530,600,1941,0,98116,2130,4920,'\'(628800-813400]\''
4,2.75,3370,7634,1,5,8,2110,1260,1977,0,98056,2460,7634,'\'(628800-813400]\''
5,2.5,2830,25958,1,5,8,1610,1220,1979,0,98075,2670,21567,'\'(628800-813400]\''
4,2.25,2510,11585,2,4,8,2510,0,1969,0,98040,2450,9691,'\'(628800-813400]\''
3,1,1660,4400,1.5,3,8,1460,200,1911,0,98112,1660,4400,'\'(628800-813400]\''
4,2.5,2430,6099,1,5,8,1470,960,1965,0,98115,2180,6099,'\'(628800-813400]\''
3,2,2100,72745,1,4,9,2100,0,1995,0,98077,2290,54885,'\'(628800-813400]\''
5,2.5,4870,11800,2,3,10,3470,1400,1983,0,98074,3180,11398,'\'(628800-813400]\''
4,2,1740,9000,1,5,8,1740,0,1958,0,98033,1850,7700,'\'(628800-813400]\''
3,2.5,2300,3060,1.5,3,8,1510,790,1930,2002,98115,1590,3264,'\'(628800-813400]\''
5,2.25,2120,4000,1.5,4,7,1720,400,1910,0,98109,1960,4000,'\'(628800-813400]\''
4,2,1530,4080,1.5,4,7,1530,0,1912,0,98105,1860,4080,'\'(628800-813400]\''
3,2,1940,6440,1,5,7,970,970,1940,0,98116,1730,4640,'\'(628800-813400]\''
3,1.75,2070,5500,1,4,7,1130,940,1946,0,98115,1800,4400,'\'(628800-813400]\''
5,2,2270,2400,2,3,7,2270,0,1905,0,98122,1320,2400,'\'(628800-813400]\''
5,2.5,2970,24759,1,4,8,1670,1300,1969,0,98031,2100,21803,'\'(444200-628800]\''
4,1.75,1810,21650,2,4,7,1810,0,1961,0,98077,2700,29680,'\'(444200-628800]\''
4,1.75,1720,3050,1.5,5,7,1040,680,1929,0,98116,1570,6100,'\'(444200-628800]\''
4,2.25,2590,10002,1,4,8,1340,1250,1968,0,98028,1550,10436,'\'(444200-628800]\''
3,1,1160,36831,1,3,7,1160,0,1938,0,98028,1800,15640,'\'(444200-628800]\''
4,2.5,2570,5520,2,3,9,2570,0,2000,0,98074,2470,5669,'\'(444200-628800]\''
2,1,1540,6872,1,4,7,820,720,1946,0,98119,1420,5538,'\'(444200-628800]\''
2,1.75,1760,5000,1,4,7,940,820,1927,0,98117,1530,5000,'\'(444200-628800]\''
3,2,2150,5400,1.5,4,7,1380,770,1911,0,98126,1940,6500,'\'(444200-628800]\''
6,3.75,2740,6924,1,3,7,1640,1100,1962,0,98144,1940,6000,'\'(444200-628800]\''
2,1.75,1620,4879,1,3,7,1040,580,1924,2011,98116,1500,5000,'\'(444200-628800]\''
3,2.5,2500,7394,2,3,9,2500,0,1990,0,98072,2790,7642,'\'(444200-628800]\''
2,1,850,2340,1,3,7,850,0,1922,0,98105,1300,3000,'\'(444200-628800]\''
4,2.5,2850,6809,2,3,9,2850,0,2003,0,98019,2820,7500,'\'(444200-628800]\''
2,1,1380,5484,1,3,8,1030,350,1947,0,98199,1380,5347,'\'(444200-628800]\''
3,1,1670,4080,1,3,7,1170,500,1967,0,98115,1560,4080,'\'(444200-628800]\''
3,1,1210,3328,1.5,4,7,1210,0,1924,0,98107,1640,3333,'\'(444200-628800]\''
3,1.75,2300,35722,1,3,9,2300,0,1984,0,98072,2600,34798,'\'(444200-628800]\''
3,1.5,1610,9964,1,3,7,1080,530,1977,0,98052,1610,9964,'\'(444200-628800]\''
3,2.5,1860,8060,2,4,8,1860,0,1987,0,98029,1850,4661,'\'(444200-628800]\''
3,3.5,1820,1991,2,3,8,1430,390,2014,0,98144,1550,1460,'\'(444200-628800]\''
3,2,1450,2400,1.5,3,8,1450,0,1900,2003,98107,1450,4275,'\'(444200-628800]\''
2,1,1030,3060,1,4,7,790,240,1918,0,98103,1390,3060,'\'(444200-628800]\''
4,1,1420,6000,1.5,3,7,1420,0,1950,0,98115,1420,6180,'\'(444200-628800]\''
4,2.5,1840,220308,2,3,8,1840,0,2000,0,98038,1890,65340,'\'(444200-628800]\''
4,2.5,3190,7399,2,3,10,3190,0,2006,0,98038,3250,7323,'\'(444200-628800]\''
3,1.75,1620,1325,2.5,3,9,1430,190,2005,0,98102,1750,1572,'\'(444200-628800]\''
3,2.5,2400,99752,1,3,9,2400,0,1996,0,98058,2800,98010,'\'(444200-628800]\''
3,2.5,1740,1280,3,3,8,1740,0,2008,0,98116,1740,1308,'\'(444200-628800]\''
3,2.5,1560,5259,2,3,8,1560,0,1999,0,98075,2170,5461,'\'(444200-628800]\''
3,2.5,1660,1458,3,3,9,1660,0,2014,0,98144,1660,1784,'\'(444200-628800]\''
4,2.5,1940,10500,1,4,7,1140,800,1976,0,98052,2200,10500,'\'(444200-628800]\''
3,1.75,2000,5000,1,4,7,1110,890,1921,0,98117,1750,5000,'\'(444200-628800]\''
4,2.5,1900,5790,2,3,8,1900,0,1994,0,98029,2030,5790,'\'(444200-628800]\''
3,2.5,3660,39478,2,4,9,3260,400,1989,0,98022,2700,38312,'\'(444200-628800]\''
4,1.75,2020,36400,1,4,8,1550,470,1976,0,98077,2520,38255,'\'(444200-628800]\''
3,2.5,2430,4203,2,3,8,2430,0,2001,0,98065,2500,4798,'\'(444200-628800]\''
4,2.5,2730,7649,2,3,7,2730,0,2006,0,98065,2730,6216,'\'(444200-628800]\''
3,2.75,3410,9360,1.5,4,8,3410,0,1967,0,98058,2260,10128,'\'(444200-628800]\''
2,1,880,2970,1,3,7,880,0,1927,0,98103,1370,3060,'\'(444200-628800]\''
6,2.5,3300,13501,1,3,8,2060,1240,1980,0,98059,2060,8745,'\'(444200-628800]\''
3,2.25,1260,3000,2,3,7,1260,0,2003,0,98029,1630,3023,'\'(444200-628800]\''
3,2.25,1780,8784,1,3,7,1230,550,1977,0,98033,1780,7704,'\'(444200-628800]\''
2,1.5,1140,1058,3,3,7,1140,0,2005,0,98103,1170,1116,'\'(444200-628800]\''
4,3,2230,108900,1,3,7,1410,820,1978,0,98065,1960,65340,'\'(444200-628800]\''
3,1.5,1380,6657,2,3,7,1380,0,1986,0,98034,1420,8187,'\'(444200-628800]\''
4,1.75,2390,23899,1,3,7,1750,640,1949,0,98028,1840,33900,'\'(444200-628800]\''
3,2.5,2470,4565,2,3,7,2470,0,2005,0,98056,2470,5064,'\'(444200-628800]\''
2,1,1000,10200,1,3,6,1000,0,1961,0,98024,1150,13702,'\'(-inf-259600]\''
3,1,990,7420,1,5,6,990,0,1960,0,98002,1010,7420,'\'(-inf-259600]\''
3,1,1100,8560,1,3,6,1100,0,1961,0,98023,1120,8470,'\'(-inf-259600]\''
2,1,1200,9850,1,4,7,1200,0,1921,0,98002,1060,5095,'\'(-inf-259600]\''
2,1,1740,8100,1,3,6,1050,690,1947,0,98168,960,8100,'\'(-inf-259600]\''
3,1,1250,7210,1,4,7,1250,0,1968,0,98031,1010,7210,'\'(-inf-259600]\''
4,2,2430,8960,1,3,7,1430,1000,1960,0,98178,2430,8960,'\'(-inf-259600]\''
2,1,1030,8786,1,3,6,1030,0,1956,0,98146,1480,8121,'\'(-inf-259600]\''
3,1.5,1360,8910,2,5,7,1360,0,1949,0,98188,1220,8912,'\'(-inf-259600]\''
3,1.75,1760,6500,1,3,7,1150,610,1987,0,98038,1760,8125,'\'(-inf-259600]\''
3,1.75,1490,8366,1,4,7,1010,480,1975,0,98042,1490,7469,'\'(-inf-259600]\''
3,1.5,1670,8230,1,5,7,1670,0,1954,0,98001,2077,4910,'\'(-inf-259600]\''
5,2,2260,12500,1,4,8,1130,1130,1960,0,98032,1360,18000,'\'(-inf-259600]\''
2,1.5,1070,9643,1,3,7,1070,0,1985,0,98030,1220,8386,'\'(-inf-259600]\''
3,1.75,1380,14000,1,4,5,1380,0,1939,1957,98001,1490,18503,'\'(-inf-259600]\''
4,1.5,1280,8000,1,3,6,1280,0,1960,0,98178,1420,8211,'\'(-inf-259600]\''
3,1.75,1050,7854,1,4,7,1050,0,1975,0,98023,1360,7668,'\'(-inf-259600]\''
3,1.75,1300,11230,1,5,7,1300,0,1968,0,98042,1300,10794,'\'(-inf-259600]\''
4,2.25,1800,9350,1,3,8,1800,0,1969,0,98092,2060,8800,'\'(-inf-259600]\''
2,1.75,1220,15600,1,3,6,1220,0,1972,0,98001,1510,17818,'\'(-inf-259600]\''
3,1,1340,306848,1,3,5,1340,0,1953,0,98019,1800,128066,'\'(-inf-259600]\''
5,1.75,1660,78408,1.5,3,6,1660,0,1915,0,98065,1660,78408,'\'(-inf-259600]\''
2,1.75,1340,7380,1,3,6,1340,0,1940,0,98055,1980,9600,'\'(-inf-259600]\''
3,1,1010,8581,1,4,6,1010,0,1920,0,98002,1060,10354,'\'(-inf-259600]\''
2,1.5,1050,3419,2,3,7,1050,0,1996,0,98038,1050,3417,'\'(-inf-259600]\''
2,1,770,17334,1,3,7,770,0,1978,0,98001,1480,17334,'\'(-inf-259600]\''
3,3,2420,13959,1,4,8,1740,680,1988,0,98028,2570,13300,'\'(259600-444200]\''
3,1.75,1470,7650,1,3,7,1130,340,1983,0,98059,1590,7500,'\'(259600-444200]\''
2,0.75,1020,1076,2,3,7,1020,0,2008,0,98144,1020,1357,'\'(259600-444200]\''
3,2.5,2280,7417,2,3,8,2280,0,1998,0,98001,2370,6443,'\'(259600-444200]\''
2,1,630,6550,1,3,5,630,0,1918,0,98126,1420,6550,'\'(259600-444200]\''
4,3,2010,7426,1,5,7,1090,920,1951,0,98178,1470,7426,'\'(259600-444200]\''
3,2.5,1981,5700,2,3,8,1981,0,2010,0,98030,1981,5894,'\'(259600-444200]\''
5,1,1940,8875,1,3,7,1940,0,1957,0,98188,1380,8875,'\'(259600-444200]\''
3,1.5,1060,9711,1,3,7,1060,0,1963,0,98198,1650,9711,'\'(259600-444200]\''
3,1,1250,18616,1,4,6,1250,0,1972,0,98010,1920,15654,'\'(259600-444200]\''
4,2.25,2100,8050,2,3,8,2100,0,1978,0,98055,2190,7700,'\'(259600-444200]\''
1,1,640,6350,1,3,5,640,0,1939,0,98117,1270,6350,'\'(259600-444200]\''
3,1,910,8450,1,4,6,910,0,1962,0,98059,1400,8040,'\'(259600-444200]\''
3,1.75,1140,22267,1,3,7,1140,0,1986,0,98045,1150,15625,'\'(259600-444200]\''
2,1,760,4000,1,4,6,760,0,1950,0,98108,1640,4500,'\'(259600-444200]\''
2,1,1550,15250,1.5,5,7,1550,0,1920,0,98038,1520,34929,'\'(259600-444200]\''
5,1.75,3690,36036,1,3,9,1890,1800,1985,0,98042,2680,44131,'\'(259600-444200]\''
3,1.5,1300,3348,1.5,3,7,1300,0,1904,2014,98144,1590,2577,'\'(259600-444200]\''
2,2.5,2420,60984,2,3,7,2420,0,2007,0,98027,1940,193842,'\'(259600-444200]\''
3,2.25,1820,8814,1,3,7,1280,540,1967,0,98125,1810,7515,'\'(259600-444200]\''
4,1,1750,9600,1.5,4,7,1750,0,1954,0,98006,1750,10530,'\'(259600-444200]\''
1,2,3000,204732,2.5,3,8,3000,0,1979,0,98014,2330,213008,'\'(259600-444200]\''
3,1,1190,5100,1,4,7,1030,160,1941,0,98136,1690,5100,'\'(259600-444200]\''
3,1.75,1520,6380,1,3,7,790,730,1948,0,98115,1520,6235,'\'(259600-444200]\''
3,2,2660,16677,1,3,9,2210,450,1990,0,98038,2660,11355,'\'(259600-444200]\''
2,1,1080,3600,1,3,7,1080,0,1922,0,98122,2230,4500,'\'(259600-444200]\''
3,1,1550,4160,1.5,4,6,1550,0,1926,0,98118,1590,5000,'\'(259600-444200]\''
2,1.75,1350,4003,1,3,8,1350,0,2004,0,98053,1350,4479,'\'(259600-444200]\''
4,2.5,3362,8601,2,3,8,3362,0,2004,0,98003,2770,8601,'\'(259600-444200]\''
4,2.25,2340,217014,1,4,8,2340,0,1982,0,98092,2340,107898,'\'(259600-444200]\''
3,1,1020,18050,1,3,7,1020,0,1969,0,98027,1750,11640,'\'(259600-444200]\''
3,2.25,1250,7500,1,5,7,1250,0,1942,0,98146,1280,7392,'\'(259600-444200]\''
3,1.75,1520,7350,1,4,7,1140,380,1972,0,98034,1380,7350,'\'(259600-444200]\''
2,1,1210,4800,1,3,8,1060,150,1950,0,98108,1380,4800,'\'(259600-444200]\''
2,1,1230,1820,2,4,7,830,400,1948,0,98107,1660,3056,'\'(259600-444200]\''
4,2.5,2100,19680,1.5,3,6,2100,0,1914,0,98055,1340,12300,'\'(259600-444200]\''
4,2.5,1930,6957,2,3,8,1930,0,1995,0,98055,2090,6996,'\'(259600-444200]\''
4,2.25,2470,7698,2,3,8,2470,0,1983,0,98058,2330,7986,'\'(259600-444200]\''
2,1,940,5000,1,4,7,940,0,1937,0,98117,1560,4500,'\'(259600-444200]\''
3,1,1400,3538,1,3,7,800,600,1953,0,98118,1620,6331,'\'(259600-444200]\''
2,1.5,830,920,2,3,7,830,0,2005,0,98144,830,1200,'\'(259600-444200]\''
3,2,1340,10200,1.5,3,7,1340,0,1953,0,98133,1420,10200,'\'(259600-444200]\''
3,1.5,1500,6332,1,3,7,1500,0,1953,0,98125,1500,6337,'\'(259600-444200]\''
3,1,1150,6908,1,3,6,800,350,1952,0,98155,1150,6908,'\'(259600-444200]\''
3,1,1490,57381,1.5,4,5,1490,0,1932,0,98092,1580,101529,'\'(259600-444200]\''
4,1.75,1760,11180,1,4,8,1760,0,1968,0,98059,1730,11180,'\'(259600-444200]\''
3,1.75,1460,6360,1,3,7,1010,450,1979,0,98106,1400,4240,'\'(259600-444200]\''
3,1.75,1810,41800,1,5,7,1210,600,1980,0,98038,1650,135036,'\'(259600-444200]\''
4,2.25,1950,7700,1,3,8,1350,600,1979,0,98058,2150,7350,'\'(259600-444200]\''
3,2.5,1320,2614,2,3,7,1320,0,2005,0,98118,1320,2533,'\'(259600-444200]\''
4,2.5,1780,3600,2,3,7,1780,0,2006,0,98038,2020,3802,'\'(259600-444200]\''
3,2.25,1500,7308,1,4,7,1210,290,1968,0,98055,1480,7400,'\'(259600-444200]\''
3,2,2110,6900,1.5,5,6,1220,890,1955,0,98178,1350,7683,'\'(259600-444200]\''
2,1,1010,3000,1,4,7,1010,0,1925,0,98045,1150,7000,'\'(259600-444200]\''
