@relation kc_house_data_2000_noMILLIONS-weka.filters.unsupervised.attribute.Discretize-B5-M-1.0-Rfirst-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N3-F2-weka.filters.supervised.instance.StratifiedRemoveFolds-S22-N10-F4

@attribute bedrooms numeric
@attribute bathrooms numeric
@attribute sqft_living numeric
@attribute sqft_lot numeric
@attribute floors numeric
@attribute condition numeric
@attribute grade numeric
@attribute sqft_above numeric
@attribute sqft_basement numeric
@attribute yr_built numeric
@attribute yr_renovated numeric
@attribute zipcode {98001,98002,98003,98004,98005,98006,98007,98008,98010,98011,98014,98019,98022,98023,98024,98027,98028,98029,98030,98031,98032,98033,98034,98038,98040,98042,98045,98052,98053,98055,98056,98058,98059,98065,98070,98072,98074,98075,98077,98092,98102,98103,98105,98106,98107,98108,98109,98112,98115,98116,98117,98118,98119,98122,98125,98126,98133,98136,98144,98146,98148,98155,98166,98168,98177,98178,98188,98198,98199}
@attribute sqft_living15 numeric
@attribute sqft_lot15 numeric
@attribute price {'\'(-inf-259600]\'','\'(259600-444200]\'','\'(444200-628800]\'','\'(628800-813400]\'','\'(813400-inf)\''}

@data
3,2.25,2190,2416,3,3,8,2190,0,2014,0,98117,1510,3615,'\'(628800-813400]\''
4,3.5,2140,2278,3,3,9,2140,0,2005,0,98107,1540,2285,'\'(628800-813400]\''
3,1.75,1930,5000,1,3,9,1230,700,1936,0,98105,2300,6000,'\'(628800-813400]\''
3,1,1700,4400,1.5,4,8,1700,0,1906,0,98122,1610,4180,'\'(628800-813400]\''
4,2.75,2910,18700,1,3,9,2210,700,1957,1995,98177,2420,26140,'\'(628800-813400]\''
4,2.25,2610,24931,2,3,8,2610,0,1983,0,98075,2550,18306,'\'(628800-813400]\''
4,2.5,2740,43101,2,3,9,2740,0,1993,0,98077,2740,33447,'\'(628800-813400]\''
2,2.5,2380,6600,1,3,8,2380,0,2010,0,98053,1870,6600,'\'(628800-813400]\''
4,2.25,2350,18600,2,4,9,2350,0,1977,0,98028,2880,14400,'\'(628800-813400]\''
4,2.75,2510,11880,1,5,8,1630,880,1978,0,98006,2390,11211,'\'(628800-813400]\''
4,2.25,2510,11585,2,4,8,2510,0,1969,0,98040,2450,9691,'\'(628800-813400]\''
3,2.5,2390,4555,2,3,9,2390,0,2006,0,98074,2540,4500,'\'(628800-813400]\''
4,2,1830,4590,2,3,8,1830,0,1908,0,98105,1650,4590,'\'(628800-813400]\''
4,2,2110,4140,2,3,9,1710,400,1925,2003,98116,1440,4420,'\'(628800-813400]\''
3,1.75,2360,8290,1,4,7,1180,1180,1950,0,98115,1880,7670,'\'(628800-813400]\''
3,1,1370,17859,1,4,7,1150,220,1930,0,98024,1460,47044,'\'(259600-444200]\''
3,1.75,1670,6720,1,3,7,1140,530,1980,0,98034,1670,7320,'\'(259600-444200]\''
3,2.5,2740,11872,2,3,9,2740,0,1990,0,98023,2570,10377,'\'(259600-444200]\''
3,2.5,1981,5700,2,3,8,1981,0,2010,0,98030,1981,5894,'\'(259600-444200]\''
2,1,630,6550,1,3,5,630,0,1918,0,98126,1420,6550,'\'(259600-444200]\''
3,1.5,1510,16800,1,5,8,1510,0,1956,0,98133,1560,7276,'\'(259600-444200]\''
3,2.5,2500,21780,1,3,8,1770,730,1986,0,98092,2670,23400,'\'(259600-444200]\''
3,2.5,1830,6162,2,3,8,1830,0,1994,0,98092,1860,7017,'\'(259600-444200]\''
3,1,990,6750,1,4,6,990,0,1947,0,98133,1440,6860,'\'(259600-444200]\''
4,2.5,2910,5000,2,3,8,2910,0,2002,0,98042,2740,5045,'\'(259600-444200]\''
4,1,1970,4740,1.5,3,7,1670,300,1904,2005,98122,1510,4740,'\'(259600-444200]\''
3,2.25,2200,8000,2,3,8,2200,0,1981,0,98055,2170,8000,'\'(259600-444200]\''
4,1,1750,9600,1.5,4,7,1750,0,1954,0,98006,1750,10530,'\'(259600-444200]\''
4,1.75,1990,18900,2,4,7,1870,120,1929,0,98168,1710,12400,'\'(259600-444200]\''
3,1,1660,11783,1,4,7,1160,500,1978,0,98077,1320,10541,'\'(259600-444200]\''
3,2.25,1500,2692,2,3,7,1500,0,1986,0,98034,1470,2418,'\'(259600-444200]\''
3,2.25,1510,36224,2,3,8,1510,0,1991,0,98045,1730,36224,'\'(259600-444200]\''
3,2,1810,7209,1,4,7,1240,570,1978,0,98032,1750,7209,'\'(259600-444200]\''
3,2.5,2440,7632,2,3,8,2440,0,1998,0,98003,2510,7903,'\'(259600-444200]\''
3,1.5,1720,7119,1.5,4,7,1720,0,1952,0,98155,1590,7616,'\'(259600-444200]\''
3,2.5,2690,8577,2,3,9,2690,0,1987,0,98023,2570,8066,'\'(259600-444200]\''
2,2.5,1100,1760,3,3,7,1100,0,1997,0,98103,1200,1415,'\'(259600-444200]\''
2,1.5,1380,209959,1,1,6,1380,0,1954,0,98011,3130,19868,'\'(259600-444200]\''
1,1,700,5100,1,3,7,700,0,1942,0,98115,1010,5100,'\'(259600-444200]\''
3,2.5,1610,2937,2,3,8,1610,0,2006,0,98055,1610,3049,'\'(259600-444200]\''
4,1,1230,8316,1.5,3,7,1230,0,1963,0,98034,1490,8316,'\'(259600-444200]\''
4,2.25,2070,8893,2,4,8,2070,0,1986,0,98058,2390,7700,'\'(259600-444200]\''
3,1.5,1490,7275,1,3,7,1090,400,1974,0,98034,1420,7330,'\'(259600-444200]\''
3,1,1280,9630,1,3,7,1280,0,1968,0,98072,1300,9453,'\'(259600-444200]\''
3,2.5,1600,6510,1,3,7,940,660,1983,0,98155,1600,10507,'\'(259600-444200]\''
4,2.5,1820,7575,1,3,7,1220,600,1975,0,98058,1840,7650,'\'(259600-444200]\''
5,1,1940,8875,1,3,7,1940,0,1957,0,98188,1380,8875,'\'(259600-444200]\''
3,2.5,2280,7417,2,3,8,2280,0,1998,0,98001,2370,6443,'\'(259600-444200]\''
2,1,1070,32633,1,4,6,1070,0,1930,0,98059,1360,32156,'\'(259600-444200]\''
3,1.75,2100,14850,1,4,7,2100,0,1963,0,98042,1930,17238,'\'(259600-444200]\''
3,1.75,1590,8219,1.5,5,6,970,620,1938,0,98034,2030,7504,'\'(259600-444200]\''
3,1.75,2410,51763,1,4,8,1410,1000,1981,0,98077,2410,49207,'\'(259600-444200]\''
4,2.75,2300,18360,1,4,7,1560,740,1979,0,98058,1870,9588,'\'(259600-444200]\''
4,2,1970,6480,1.5,5,7,1130,840,1920,0,98108,1500,6480,'\'(259600-444200]\''
3,1.75,1810,41800,1,5,7,1210,600,1980,0,98038,1650,135036,'\'(259600-444200]\''
3,2,2660,16677,1,3,9,2210,450,1990,0,98038,2660,11355,'\'(259600-444200]\''
4,3.25,3380,7500,2,3,7,2420,960,1990,0,98198,1920,7500,'\'(259600-444200]\''
3,2,1480,6698,1,4,7,1080,400,1979,0,98058,1850,7348,'\'(259600-444200]\''
4,3,1850,9976,2,3,8,1850,0,1991,0,98059,2270,8542,'\'(259600-444200]\''
3,2,1750,9750,1,3,7,1350,400,1961,0,98198,1900,10125,'\'(259600-444200]\''
3,2.5,1530,2890,2,3,7,1530,0,2001,0,98108,1540,2890,'\'(259600-444200]\''
5,3,2080,6150,1,3,7,1040,1040,1950,0,98116,1420,6150,'\'(259600-444200]\''
4,2.25,2470,7698,2,3,8,2470,0,1983,0,98058,2330,7986,'\'(259600-444200]\''
2,1,800,4342,1,3,6,670,130,1927,0,98115,1210,4343,'\'(259600-444200]\''
3,1,1010,5864,1,3,7,1010,0,1915,0,98116,1290,5000,'\'(259600-444200]\''
3,2.5,1660,1458,3,3,9,1660,0,2014,0,98144,1660,1784,'\'(444200-628800]\''
3,1.75,1320,2500,1,3,7,870,450,1918,0,98105,1580,2750,'\'(444200-628800]\''
4,2.5,2730,7649,2,3,7,2730,0,2006,0,98065,2730,6216,'\'(444200-628800]\''
2,1,1060,4228,1,3,7,860,200,1906,0,98112,1060,4187,'\'(444200-628800]\''
4,2.75,1720,6270,2,3,8,1720,0,1978,0,98118,2130,8700,'\'(444200-628800]\''
3,2.25,2030,16200,2,3,8,2030,0,1984,0,98027,2660,17958,'\'(444200-628800]\''
3,2.5,2720,6439,2,3,9,2720,0,2005,0,98065,3180,7320,'\'(444200-628800]\''
3,2,1260,5460,1,3,7,1260,0,1972,0,98034,1510,5460,'\'(444200-628800]\''
3,3,2480,45302,1,4,8,1620,860,1976,0,98077,1260,14100,'\'(444200-628800]\''
3,2.25,1260,3000,2,3,7,1260,0,2003,0,98029,1630,3023,'\'(444200-628800]\''
3,2.5,2100,4700,2,3,8,2100,0,1999,0,98065,2100,4700,'\'(444200-628800]\''
2,2.5,1230,1391,2,3,8,870,360,2004,0,98112,1240,1350,'\'(444200-628800]\''
3,1.5,1430,5200,1,4,7,1250,180,1940,0,98117,2210,6240,'\'(444200-628800]\''
3,2.5,1940,9000,1,4,7,970,970,1948,0,98117,2190,7310,'\'(444200-628800]\''
4,2.5,2200,3141,2,3,7,2060,140,1994,0,98144,1660,3175,'\'(444200-628800]\''
3,2.5,1560,5259,2,3,8,1560,0,1999,0,98075,2170,5461,'\'(444200-628800]\''
3,1,950,4250,1.5,5,6,950,0,1948,0,98122,2130,5120,'\'(444200-628800]\''
3,1,1060,4650,1,3,7,910,150,1950,0,98116,1480,4750,'\'(444200-628800]\''
2,1,1240,57000,1,3,7,1240,0,1962,0,98075,3050,25545,'\'(444200-628800]\''
3,1.75,1970,7972,1,5,8,1370,600,1976,0,98055,2460,9796,'\'(444200-628800]\''
3,2.5,2150,4084,2,3,8,2150,0,2007,0,98126,1750,2385,'\'(444200-628800]\''
5,2.75,2540,5022,1,4,8,1540,1000,1955,0,98108,2510,5182,'\'(444200-628800]\''
3,2,2380,17950,2,4,8,2110,270,1934,0,98155,2030,23900,'\'(444200-628800]\''
3,2.5,1260,889,3,3,8,1260,0,2008,0,98109,1340,1324,'\'(444200-628800]\''
4,1.75,1720,3050,1.5,5,7,1040,680,1929,0,98116,1570,6100,'\'(444200-628800]\''
3,2.25,2160,15360,1,3,8,1410,750,1965,2000,98007,2180,8480,'\'(444200-628800]\''
4,2.5,3360,7685,2,3,9,3360,0,2001,0,98058,3060,6567,'\'(444200-628800]\''
6,4.5,2940,7500,1.5,4,8,2940,0,1966,0,98034,2010,7500,'\'(444200-628800]\''
4,3.25,5450,37058,1.5,5,9,5450,0,1984,0,98042,2800,35716,'\'(444200-628800]\''
4,3.5,3710,10400,2,3,8,2290,1420,2002,0,98056,1720,4276,'\'(444200-628800]\''
3,2.25,2220,9800,2,3,8,2220,0,1987,0,98155,2420,10232,'\'(444200-628800]\''
4,2.5,2590,9530,1,4,8,1640,950,1978,0,98155,2710,10970,'\'(444200-628800]\''
5,2.5,2500,9248,1,3,8,1300,1200,1966,0,98006,2090,8568,'\'(444200-628800]\''
4,2,2340,10507,1.5,4,6,2340,0,1959,0,98030,990,10507,'\'(-inf-259600]\''
2,1,880,6780,1,4,6,880,0,1945,0,98178,1190,6780,'\'(-inf-259600]\''
3,1,1060,10228,1,3,7,1060,0,1948,0,98155,1570,10228,'\'(-inf-259600]\''
2,1.75,1340,7380,1,3,6,1340,0,1940,0,98055,1980,9600,'\'(-inf-259600]\''
3,1,1040,7405,1,4,6,1040,0,1971,0,98010,1580,7405,'\'(-inf-259600]\''
4,1.5,1430,8775,1,3,7,1030,400,1979,0,98023,1390,7800,'\'(-inf-259600]\''
2,1.75,1500,8645,1,4,7,1500,0,1963,0,98042,1220,8645,'\'(-inf-259600]\''
6,3,2180,7956,2,3,7,2180,0,1980,0,98003,2214,7684,'\'(-inf-259600]\''
3,1,1100,8560,1,3,6,1100,0,1961,0,98023,1120,8470,'\'(-inf-259600]\''
3,1.5,1210,10588,1,4,7,1210,0,1958,0,98002,1408,10588,'\'(-inf-259600]\''
3,1,990,7420,1,5,6,990,0,1960,0,98002,1010,7420,'\'(-inf-259600]\''
3,2.5,1650,2807,2,3,7,1650,0,2004,0,98055,1460,1875,'\'(-inf-259600]\''
3,1,1300,5898,1,3,7,1300,0,1961,0,98178,1320,7619,'\'(-inf-259600]\''
4,2.25,2320,8760,1,4,8,1160,1160,1966,0,98032,1970,8690,'\'(-inf-259600]\''
1,0.75,430,5050,1,2,4,430,0,1912,0,98014,1200,7500,'\'(-inf-259600]\''
1,1,930,7129,1,3,6,930,0,1948,0,98133,1300,8075,'\'(-inf-259600]\''
3,1,1530,8498,1,3,7,1530,0,1959,0,98031,1380,8498,'\'(-inf-259600]\''
3,2,1390,13464,1,4,7,1390,0,1987,0,98030,1720,12080,'\'(-inf-259600]\''
4,1.75,1710,7140,1,5,7,1010,700,1968,0,98032,1770,8960,'\'(-inf-259600]\''
3,1.75,2150,4200,1,5,8,1140,1010,1960,0,98116,2510,7500,'\'(813400-inf)\''
3,1.75,2170,12220,1,5,8,2170,0,1965,0,98033,1980,9000,'\'(813400-inf)\''
4,2.5,2160,5298,2.5,4,9,2160,0,1902,0,98122,1720,2283,'\'(813400-inf)\''
4,2,2330,5000,1.5,5,7,1720,610,1925,0,98117,2090,5000,'\'(813400-inf)\''
2,1.5,2130,35679,1,4,7,2130,0,1963,0,98033,2670,35679,'\'(813400-inf)\''
3,2.5,3050,33920,1,3,8,3050,0,2004,0,98052,1970,60984,'\'(813400-inf)\''
5,2.5,4150,96574,2,3,10,4150,0,1988,0,98053,3320,40803,'\'(813400-inf)\''
4,2.5,3060,7140,2,3,9,3060,0,2006,0,98027,3240,6218,'\'(813400-inf)\''
3,1.5,2440,5750,1,3,8,1320,1120,1939,0,98115,2160,6820,'\'(813400-inf)\''
2,1,1420,5332,1,3,8,1070,350,1953,0,98105,2400,5406,'\'(628800-813400]\''
4,2.5,3690,13609,2,3,10,3690,0,1996,0,98075,3600,13609,'\'(628800-813400]\''
4,2.75,2810,7302,2,3,9,2810,0,2002,0,98075,2820,7302,'\'(628800-813400]\''
5,3,3070,9804,1,4,9,1740,1330,1968,0,98006,2550,9689,'\'(628800-813400]\''
3,1,1710,5992,1.5,4,7,1560,150,1928,0,98103,1240,3001,'\'(628800-813400]\''
4,2.5,2770,10051,2,3,10,2770,0,1987,0,98074,2730,10675,'\'(628800-813400]\''
5,2.25,2900,10300,1,3,8,1450,1450,1985,0,98006,2310,10300,'\'(628800-813400]\''
4,1.75,2330,5000,1.5,4,7,1510,820,1929,0,98117,1460,5000,'\'(628800-813400]\''
4,2.5,2760,6440,2,3,10,2760,0,1999,0,98075,3070,8127,'\'(628800-813400]\''
3,2.25,3020,13031,2,3,9,3020,0,1989,0,98052,2480,10204,'\'(628800-813400]\''
5,3.5,3990,42436,2,3,9,2710,1280,2002,0,98027,3030,41684,'\'(628800-813400]\''
3,3.25,1510,2000,2,3,9,1330,180,2001,0,98116,1510,1352,'\'(628800-813400]\''
5,2.75,2760,5000,2,3,9,2760,0,2005,0,98059,2870,5030,'\'(628800-813400]\''
3,2.25,2560,41346,2,3,10,2560,0,1986,0,98027,3040,35395,'\'(628800-813400]\''
3,1,1570,2280,2,3,7,1570,0,1922,0,98119,1580,2640,'\'(628800-813400]\''
4,2.5,2630,4000,3,3,8,2630,0,2002,0,98117,1640,4000,'\'(628800-813400]\''
4,1.75,2060,9828,1,4,8,2060,0,1960,0,98005,2260,9996,'\'(628800-813400]\''
4,2.5,1980,5000,2,3,8,1980,0,2008,0,98014,1400,8500,'\'(259600-444200]\''
4,2.25,2730,7506,2,4,8,2730,0,1987,0,98058,2390,8015,'\'(259600-444200]\''
2,2,1610,17600,2,3,6,1610,0,1930,1983,98178,1310,12950,'\'(259600-444200]\''
5,2.75,1540,4000,1,3,7,1140,400,1990,0,98106,1630,4000,'\'(259600-444200]\''
4,2.5,2120,13780,2,3,8,2120,0,1993,0,98146,1880,12000,'\'(259600-444200]\''
3,2.5,1550,8134,2,3,7,1550,0,1991,0,98031,1550,8134,'\'(259600-444200]\''
5,1.75,3690,36036,1,3,9,1890,1800,1985,0,98042,2680,44131,'\'(259600-444200]\''
3,1.75,1260,8400,1,3,7,1260,0,1954,0,98148,1290,8750,'\'(259600-444200]\''
3,2.5,3170,12750,2,3,10,2360,810,1995,0,98023,2970,13125,'\'(259600-444200]\''
3,2.25,2200,8750,1,4,7,1120,1080,1964,0,98166,1460,10139,'\'(259600-444200]\''
3,1,1350,8581,1,5,6,1350,0,1944,0,98177,2080,8451,'\'(259600-444200]\''
4,2.5,2160,7725,1,4,8,1460,700,1978,0,98023,2060,8250,'\'(259600-444200]\''
4,1.5,1150,9360,1.5,3,6,1150,0,1970,0,98034,1480,8155,'\'(259600-444200]\''
3,1.75,1830,11788,1,3,8,1430,400,1958,0,98055,2140,11964,'\'(259600-444200]\''
3,1.5,1220,1086,3,3,8,1220,0,2007,0,98133,1220,1422,'\'(259600-444200]\''
3,1,1510,142803,1,3,7,1510,0,1974,0,98001,1330,46609,'\'(259600-444200]\''
3,2.5,1710,3795,2,3,7,1710,0,2009,0,98053,1600,3821,'\'(259600-444200]\''
3,2.25,1250,7500,1,5,7,1250,0,1942,0,98146,1280,7392,'\'(259600-444200]\''
4,1.75,1680,9966,1,3,7,1100,580,1977,0,98198,2400,10369,'\'(259600-444200]\''
4,1.75,1740,9150,1,3,7,1740,0,1974,0,98188,1540,9147,'\'(259600-444200]\''
4,2.5,2160,9528,2,3,9,2160,0,1992,0,98001,2280,9937,'\'(259600-444200]\''
7,3,2940,8624,1,3,8,1690,1250,1977,0,98155,1850,8031,'\'(259600-444200]\''
4,2.5,2660,5539,2,3,8,2660,0,2004,0,98059,2380,5539,'\'(259600-444200]\''
3,1.5,1300,8280,1,5,7,1300,0,1956,0,98028,1570,8692,'\'(259600-444200]\''
4,1.75,2200,7475,1,5,7,1100,1100,1955,0,98118,1600,5766,'\'(259600-444200]\''
3,1.5,1300,3348,1.5,3,7,1300,0,1904,2014,98144,1590,2577,'\'(259600-444200]\''
4,2.5,1930,6957,2,3,8,1930,0,1995,0,98055,2090,6996,'\'(259600-444200]\''
3,2.25,1610,6655,2,4,7,1610,0,1985,0,98058,1780,7529,'\'(259600-444200]\''
3,2.5,1240,1115,3,3,8,1240,0,2003,0,98103,1410,1355,'\'(259600-444200]\''
3,2,1510,6710,1,3,7,1070,440,1972,0,98034,1660,6600,'\'(259600-444200]\''
3,1.75,1570,8400,1,4,7,1570,0,1959,0,98133,1860,8639,'\'(259600-444200]\''
4,1.75,1760,11180,1,4,8,1760,0,1968,0,98059,1730,11180,'\'(259600-444200]\''
3,1.75,1400,6000,1,4,7,700,700,1919,0,98108,1030,6000,'\'(259600-444200]\''
3,2.25,2070,14196,2,3,7,2070,0,1989,0,98059,1550,13860,'\'(259600-444200]\''
3,2,1970,79714,1,3,7,1070,900,1979,0,98058,1890,36626,'\'(259600-444200]\''
4,2.25,2100,8050,2,3,8,2100,0,1978,0,98055,2190,7700,'\'(259600-444200]\''
3,2.5,2340,10005,1,4,8,1460,880,1978,0,98058,2250,8162,'\'(259600-444200]\''
3,1,1150,6908,1,3,6,800,350,1952,0,98155,1150,6908,'\'(259600-444200]\''
3,2.25,1560,35026,1,3,7,1290,270,1985,0,98092,1660,35160,'\'(259600-444200]\''
3,2,2110,6900,1.5,5,6,1220,890,1955,0,98178,1350,7683,'\'(259600-444200]\''
4,2.5,3362,8601,2,3,8,3362,0,2004,0,98003,2770,8601,'\'(259600-444200]\''
2,1,880,5111,1,3,6,880,0,1931,0,98115,1370,5111,'\'(259600-444200]\''
3,1,1220,4800,1,3,6,1220,0,1901,0,98122,1200,4800,'\'(259600-444200]\''
3,1,1250,8200,1,4,7,1250,0,1954,0,98003,1680,8633,'\'(259600-444200]\''
3,2,1270,3600,1,3,7,1270,0,1963,0,98122,1660,3600,'\'(259600-444200]\''
4,1,1330,8184,1.5,3,7,1330,0,1949,0,98133,1220,660,'\'(259600-444200]\''
4,2.5,1560,7800,2,3,7,1560,0,1997,0,98168,1160,7800,'\'(259600-444200]\''
4,1,1420,4875,1.5,3,7,1420,0,1930,0,98115,1110,5413,'\'(259600-444200]\''
3,2.5,1600,26977,2,3,8,1600,0,2005,0,98019,1790,27743,'\'(259600-444200]\''
3,3,2420,13959,1,4,8,1740,680,1988,0,98028,2570,13300,'\'(259600-444200]\''
4,2.75,2330,6703,1.5,3,7,1710,620,1983,0,98177,2060,7500,'\'(444200-628800]\''
3,2.5,2060,5750,1,3,7,1330,730,1976,0,98116,1920,5750,'\'(444200-628800]\''
4,2,1690,3250,1.5,3,7,1550,140,1901,0,98103,1620,3250,'\'(444200-628800]\''
4,1.75,1640,1480,1,4,7,820,820,1912,0,98105,1420,2342,'\'(444200-628800]\''
3,2.25,1760,11946,2,3,8,1760,0,1978,0,98074,2080,12068,'\'(444200-628800]\''
4,2.5,2340,3784,2,3,8,2340,0,2008,0,98106,1730,4000,'\'(444200-628800]\''
2,2.5,3090,47044,1,4,10,2250,840,1979,0,98058,1860,62829,'\'(444200-628800]\''
5,1.75,1910,5428,1,3,8,1390,520,1954,0,98136,1820,5900,'\'(444200-628800]\''
5,3,3100,5250,2,3,7,3100,0,2006,0,98065,2460,5250,'\'(444200-628800]\''
1,1,1090,8750,1,4,6,1090,0,1924,0,98118,1830,5000,'\'(444200-628800]\''
3,1.75,1730,8400,1,4,7,1400,330,1980,0,98052,1830,8636,'\'(444200-628800]\''
4,2,2130,2620,1.5,5,7,1650,480,1919,0,98103,1330,2719,'\'(444200-628800]\''
3,2.5,1530,3984,2,3,8,1530,0,1995,0,98029,1720,4005,'\'(444200-628800]\''
3,1,1490,10650,1,3,7,1150,340,1963,0,98033,1730,9800,'\'(444200-628800]\''
3,2.5,1640,29970,2,3,7,1640,0,1992,0,98053,1580,28399,'\'(444200-628800]\''
4,2.5,2150,37981,2,3,9,2150,0,1985,0,98052,2450,37981,'\'(444200-628800]\''
3,1.75,1560,242629,1,3,7,1560,0,1981,0,98053,2320,220654,'\'(444200-628800]\''
2,2,2930,14057,1,4,8,1680,1250,1980,0,98070,2234,61011,'\'(444200-628800]\''
4,2.5,2430,11870,1,5,8,1590,840,1968,0,98155,2430,9600,'\'(444200-628800]\''
5,2,1940,7642,1.5,3,7,1940,0,1957,0,98177,1940,8724,'\'(444200-628800]\''
2,2.25,2690,15000,1,3,8,1870,820,1987,0,98023,2690,15000,'\'(444200-628800]\''
5,3,2930,5500,1,3,7,1750,1180,1951,0,98118,1400,5500,'\'(444200-628800]\''
3,2.25,1780,8784,1,3,7,1230,550,1977,0,98033,1780,7704,'\'(444200-628800]\''
3,2.25,1670,5004,2,3,8,1670,0,1987,0,98029,1850,5276,'\'(444200-628800]\''
4,2.25,2020,85813,2,3,7,2020,0,1995,0,98027,2120,85813,'\'(444200-628800]\''
3,1.75,1560,3000,1,4,6,770,790,1918,0,98103,1390,3000,'\'(444200-628800]\''
2,1,1320,4520,1,3,6,1320,0,1912,1971,98116,1420,4560,'\'(444200-628800]\''
4,2.25,2020,8424,1,4,7,1380,640,1979,0,98034,2030,7236,'\'(444200-628800]\''
3,2.25,1690,4964,2,3,8,1690,0,1989,0,98029,1800,5036,'\'(444200-628800]\''
3,2.5,2470,4565,2,3,7,2470,0,2005,0,98056,2470,5064,'\'(444200-628800]\''
3,1.75,2120,10875,1,3,8,1540,580,1977,0,98146,2460,11760,'\'(444200-628800]\''
3,2.25,1850,7923,1,4,7,1150,700,1977,0,98033,1780,7420,'\'(444200-628800]\''
4,2.25,2220,8872,1,4,8,1110,1110,1961,0,98006,2220,9106,'\'(444200-628800]\''
3,1,1150,8100,1,3,6,1150,0,1932,0,98168,1120,8100,'\'(-inf-259600]\''
2,1,1600,8961,1,4,7,1390,210,1949,0,98002,1502,6798,'\'(-inf-259600]\''
3,1,1020,8437,1,5,6,1020,0,1987,0,98022,1420,8500,'\'(-inf-259600]\''
3,2,1370,9760,1,4,7,1110,260,1979,0,98023,1640,9040,'\'(-inf-259600]\''
2,1,1240,12092,1,3,6,960,280,1922,1984,98146,1820,7460,'\'(-inf-259600]\''
3,1.75,1240,8659,1,5,7,1240,0,1986,0,98042,1490,8223,'\'(-inf-259600]\''
2,1,1010,6000,1,4,6,1010,0,1944,0,98133,1610,7313,'\'(-inf-259600]\''
3,1.5,1940,9887,1,4,7,1140,800,1969,0,98003,1410,9936,'\'(-inf-259600]\''
3,1,1250,9774,1,4,7,1250,0,1969,0,98003,1280,8850,'\'(-inf-259600]\''
3,1.75,1100,7224,1,3,7,1100,0,1981,0,98032,1700,8447,'\'(-inf-259600]\''
3,1,1090,10620,1.5,3,7,1090,0,1959,0,98032,1380,10620,'\'(-inf-259600]\''
3,1,1370,56628,1,3,7,1370,0,1942,0,98003,1768,8702,'\'(-inf-259600]\''
3,1,870,5330,1,3,6,870,0,1969,2014,98042,840,5200,'\'(-inf-259600]\''
3,2.5,1730,7442,2,3,7,1730,0,1987,0,98030,1630,6458,'\'(-inf-259600]\''
3,1,940,7980,1,4,7,940,0,1960,0,98032,1150,8050,'\'(-inf-259600]\''
3,2.5,1600,4271,2,3,7,1600,0,2003,0,98038,1520,3225,'\'(-inf-259600]\''
3,1,1000,6020,1,3,6,1000,0,1944,0,98166,1300,8640,'\'(-inf-259600]\''
5,1.75,1660,78408,1.5,3,6,1660,0,1915,0,98065,1660,78408,'\'(-inf-259600]\''
3,3,2990,9773,2,4,8,2990,0,1973,0,98005,2230,11553,'\'(813400-inf)\''
4,2,1190,8190,1.5,3,7,1190,0,1945,0,98117,1190,1567,'\'(813400-inf)\''
4,2.5,2960,41656,2,3,10,2960,0,1985,0,98072,3900,35104,'\'(813400-inf)\''
3,4.5,4380,47044,2,3,9,3720,660,1968,1990,98166,2460,18512,'\'(813400-inf)\''
3,1.75,1400,9900,1,3,7,1400,0,1951,0,98004,1810,10796,'\'(813400-inf)\''
4,2.5,2610,3500,1.5,5,7,1610,1000,1927,0,98115,1820,3900,'\'(813400-inf)\''
3,4.25,3840,6161,2,3,10,3840,0,2000,0,98074,3230,7709,'\'(813400-inf)\''
3,2.5,1730,4102,3,3,8,1730,0,1996,0,98074,2340,16994,'\'(813400-inf)\''
4,2.25,3320,20100,1,4,8,1810,1510,1981,0,98006,2450,9821,'\'(813400-inf)\''
4,2.5,2270,8391,2,3,8,2270,0,1988,0,98029,2420,8391,'\'(628800-813400]\''
4,3.5,3100,5600,2,3,9,3100,0,2005,0,98075,3080,5600,'\'(628800-813400]\''
3,1,1250,4620,1.5,4,7,1150,100,1900,0,98103,1900,4400,'\'(628800-813400]\''
4,3,2440,3600,1.5,5,8,1480,960,1929,0,98103,1770,4000,'\'(628800-813400]\''
5,2.5,2830,25958,1,5,8,1610,1220,1979,0,98075,2670,21567,'\'(628800-813400]\''
4,2.75,2790,10819,2,3,10,2790,0,1996,0,98027,3080,12603,'\'(628800-813400]\''
3,2.5,2400,6474,1,3,8,1560,840,1964,0,98177,2340,10856,'\'(628800-813400]\''
4,2.25,2260,16188,1,3,10,2260,0,1984,0,98006,2840,10158,'\'(628800-813400]\''
3,1,1660,4400,1.5,3,8,1460,200,1911,0,98112,1660,4400,'\'(628800-813400]\''
4,2.25,2690,15000,2,3,9,1890,800,1978,0,98074,2670,15030,'\'(628800-813400]\''
3,2.25,2910,10204,2,3,9,2910,0,1990,0,98052,2700,13992,'\'(628800-813400]\''
4,2.25,2200,9163,1,4,8,1430,770,1971,0,98006,2420,9163,'\'(628800-813400]\''
5,1.5,1940,4800,2,3,8,1940,0,1905,0,98103,1750,4800,'\'(628800-813400]\''
4,3.25,3120,5000,2,3,9,2370,750,2005,0,98115,2520,6000,'\'(628800-813400]\''
4,2.75,2390,6820,2,4,7,2140,250,1945,0,98115,1980,6820,'\'(628800-813400]\''
3,2,2060,2900,1.5,5,8,1330,730,1931,0,98144,1910,3900,'\'(628800-813400]\''
3,3,1970,20978,2,4,9,1770,200,1980,0,98070,2280,75396,'\'(628800-813400]\''
